movie_name,year,genre,rating,description
Cherry Mapping,2009,"Crime, Drama, Thriller",9.2,"A photographer, turned serial killer has alluded the FBI for more than five years, until one girls' escape leads authorities to a another girl, who is the key to the killer's devious plan that threatens the lives of many."
The Godfather,1972,"Crime, Drama",9.2,The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.
En mis propias manos,2019,Crime,9.2,Add a Plot
No Turning Back,2022,"Crime, Drama",9.2,"An aspiring student has his life turned upside down when one of his loved ones are murdered. With the police already overloaded with crime, and in a desperate search for justice, how far will he go?"
Dum Dum Dumeel,2022,"Comedy, Crime, Romance",9.2,"A guy who is about to get engaged and eventually get married, goes to an island for a holiday with his friends only to be entangled in unfortunate events with a gang of robbers that will change his life decisions."
Once Upon a Time in the City on the Stone,2019,"Comedy, Crime",9.2,"The film tells about the adventures of an anti-terrorist operation veteran from Donbas, Ukraine nicknamed (with a call sign) ""Odynak,"" who, having lost his home and a loved one in the war, ...                See full summary »"
Code 0044,2016,"Action, Crime, Drama",9.2,"Coventry 2012, St George's Day, a couple (George and Erika) decides to get together for the rest of their lives. Some incidents made George to go back to his homeland Greece. After a while ...                See full summary »"
Codename: Watermelon,2016,"Crime, Thriller",9.2,"A spy is captured stealing information and tortured. But just because they are tied to a chair and bleeding, doesn't mean they aren't exactly where they want to be."
Four Leaf Clover,2010,"Crime, Thriller",9.2,A group of friends are bored and decide to break into a house; unfortunately the owner is still there.
The Knights of Shame,2014,"Crime, Drama, Thriller",9.2,"Tyler wakes up from an accident with no memory of his past life. His reluctant brother takes on the task of not only reintroducing him to world, but also protecting him from his past problems that won't seem to go away."
Be Somebody,2018,"Action, Crime",9.2,"Richard is a writer who travels from New York City to Detroit, Michigan to complete an overdue novel. Although he is under increasing pressure from his publisher, Richard's daydreaming is ...                See full summary »"
Beat the Bash,1996,"Action, Crime, Drama",9.2,"""Beat the Bash"" is an early PSA (GLAAD, La Pietra Foundation, and MTV) that brings public awareness to gay bashing."
Topless Tori's Tomb of Terror,2022,"Comedy, Crime, Drama",9.1,"An anthology tribute to late night horror host shows featuring shot-on-video short films from three independent filmmakers, as well as mock commercials, commentary tracks and more."
True Icelandic Crimes,1998,Crime,9.1,Add a Plot
Zesser the movie,2019,Crime,9.1,"Roach lives with his girlfriend who gets pregnant In order to take care of family he became enticed by the money the drug world offered, and got quickly embroiled with local drug runners. ...                See full summary »"
DJ Wale Babu,2022,"Action, Crime, Drama",9.1,"A village lad goes to the city where he finds the love of his life. Circumstances lead him to work as a DJ but eventually lands in jail. When the situation finally gets under his control, he realizes he is just a mere pawn of a politician."
Pedrito Masangkay: Walang bakas na iniwan,1994,"Action, Crime, Thriller",9.1,Add a Plot
La Sombra,2016,Crime,9.1,Add a Plot
The Hardest Thing to Earn,2015,"Comedy, Crime, Drama",9.1,"An unspeakable traumatic incident from the past and subsequent cover-up, send young star-crossed lovers, Pax and Gianna, down a dark and precarious path fraught with insecurity and self-destruction."
Psychedelic Involvement,2022,"Comedy, Crime, Drama",9.1,"After his local drug dealer introduces him to the underworld of Sheffield, Adam becomes embroiled in a get rich quick scheme under the influence of LSD."
Minsky,2022,Crime,9.1,"Set in New York City, the movie concerns the death of a famous artist and Marissa stars as the muse suspected of murdering him."
Render Me Dead,2009,Crime,9.1,"Ben Sandbreak dons a fedora and fashions himself a detective when his friend's wife is murdered. Dodging through the underbelly of animation, art, and alcohol, Ben fumbles his way toward the killer."
The Backpack,2012,"Crime, Drama, Thriller",9.1,A young man just entering adulthood battles a desperate homegrown terrorist already involved in a massive plane crash - and each finds he is willing to do whatever it takes to reach his own private freedom.
Saade Aale,2022,"Crime, Drama",9.1,Two athletic brothers fall in the fastidious and lethal labyrinth of society.
When Does it Stop,2020,Crime,9.1,"After losing his mother to drugs and father institutionalized Terrance was sent to live with his sister Camille on the south side of Chicago. Terrance friends Ronnie, Eric and Drew are all ...                See full summary »"
La estancia,2004,"Crime, Thriller",9.1,"A man, who has recently escaped from jail, kidnaps an amnesiac police inspector. While locked in a room the fugitive tries everything to make his hostage regain his memory. Why is the ...                See full summary »"
Beginning,2023,"Crime, Drama, Thriller",9.1,Two people -An autistic teenager living with his mother and A young woman abducted by an unknown group.
The Killing of Leonard Riley,2011,"Crime, Drama, Thriller",9.1,For My Brother is a POV drama that follows a man who sets out on a journey to his hometown to avenge the death of his brother. After only serving three months in jail for the drunk driving ...                See full summary »
The Arc,2016,"Action, Crime, Drama",9.1,"A secret organization with a hidden agenda sets in motion the beginning of Armageddon. Governments have been infiltrated, law and order become an illusion, and humanity struggles to hang on...                See full summary »"
The Iridescent,2021,"Action, Crime",9.1,"A group of rogues pull off the heist of the century, but soon enough the mysterious gloom of their invaluable loot creates tension - not only do they have to fend off local law enforcement ...                See full summary »"
Last Chance,2022,"Crime, Drama, Thriller",9.0,"In a world that is consumed by fake news, Eddie Lowry is an idealist who has been squeezed out of San Diego's mainstream media because of his daring refusal to change into a click bait or ...                See full summary »"
Dry Run,2010,"Crime, Drama",9.0,"Alone, on the run, and desperate to reach his next stopover by nightfall, a former criminal persuades an old friend to drive him."
Scapegoat,2010,"Crime, Drama, Thriller",9.0,"John Capra has a unique profession. For a reasonable fee he will manipulate evidence, create subterfuge, avoid the law and expertly take the fall for whatever dumb-ass thing you did. But ...                See full summary »"
Mirror Game,2016,"Crime, Mystery, Thriller",9.0,Ayna is an actor and the prison is his stage. He slips into the characters of the powerful convicted in exchange of money and take their place in prison. This strange profession is borne ...                See full summary »
The Wrath,2015,"Crime, Mystery, Thriller",9.0,"Set during the Joseon Era, the story follows two Joseon women against each other when a tragedy befalls a family of three sons who all die on their wedding day."
The Dark Knight,2008,"Action, Crime, Drama",9.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice."
El Rastro de los 5,2016,"Crime, Mystery",9.0,Five journalists fond of paranormal phenomena investigate a series of strange deaths that happened in a town in Patagonia. Following different hypotheses they will try to solve the biggest enigma they have faced.
Shrink Wrapped,2022,"Comedy, Crime, Thriller",9.0,A veteran con-man pretends to be a therapist in order to make one last score before everything comes apart.
12 Angry Men,1957,"Crime, Drama",9.0,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.
Kidney and Apple,2016,"Comedy, Crime, Drama",9.0,"Anthony is in a foreign country, he's trapped in a bathroom and he has a kidney missing; he tries to call everyone he knows for help but his history of being a terrible person is getting in the way."
Yusif,2021,"Crime, Drama, Thriller",9.0,"Shows the life of a 25 years old youth, who has an illness called Dream Reality Confusion. Yusif Ibrahim is a university student who studies Arabic literature in Beirut, he suddenly starts ...                See full summary »"
Om,1995,"Action, Crime, Drama",9.0,"Satya, the son of a pious priest, turns into a rowdy and enters the underworld for the sake of love."
Stabiliti,2022,"Action, Crime, Sci-Fi",9.0,Modern science takes a leap as Indian R&AW agents try to tackle a criminal mastermind who wreaks havoc across the country.
The Godfather Part II,1974,"Crime, Drama",9.0,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate."
Receba!,2021,Crime,9.0,"A bag whose contents are both valuable and illegal is stolen. The hunt for the bag - and the fortune it contains - involves a debt-ridden former porn actress, a corrupt cop afraid of blood,...                See full summary »"
